p;n;connectedGraphsPercentatge
0.560000;40;0.954000
0.570000;40;0.947000
0.580000;40;0.946000
0.590000;40;0.940000
0.600000;40;0.940000
0.610000;40;0.919000
0.620000;40;0.911000
0.630000;40;0.884000
0.640000;40;0.890000
0.650000;40;0.870000
0.660000;40;0.849000
0.670000;40;0.838000
0.680000;40;0.808000
0.690000;40;0.768000
0.700000;40;0.738000
0.710000;40;0.714000
0.720000;40;0.663000
0.730000;40;0.631000
0.740000;40;0.572000
0.750000;40;0.577000
0.760000;40;0.497000
0.770000;40;0.463000
0.780000;40;0.394000
0.790000;40;0.336000
0.800000;40;0.266000
0.810000;40;0.218000
0.820000;40;0.171000
0.830000;40;0.122000
0.840000;40;0.079000
0.850000;40;0.050000
0.860000;40;0.030000
0.870000;40;0.016000
0.880000;40;0.003000
0.890000;40;0.003000
0.900000;40;0.002000
0.910000;40;0.001000
0.920000;40;0.000000
0.930000;40;0.000000
0.940000;40;0.000000
0.950000;40;0.000000
0.960000;40;0.000000
0.970000;40;0.000000
0.980000;40;0.000000
0.990000;40;0.000000
1.000000;40;0.000000
0.000000;50;1.000000
0.010000;50;1.000000
0.020000;50;1.000000
0.030000;50;1.000000
0.040000;50;1.000000
0.050000;50;1.000000
0.060000;50;1.000000
0.070000;50;1.000000
0.080000;50;1.000000
0.090000;50;1.000000
0.100000;50;1.000000
0.110000;50;1.000000
0.120000;50;1.000000
0.130000;50;1.000000
0.140000;50;1.000000
0.150000;50;1.000000
0.160000;50;1.000000
0.170000;50;1.000000
0.180000;50;1.000000
0.190000;50;1.000000
0.200000;50;1.000000
0.210000;50;1.000000
0.220000;50;1.000000
0.230000;50;1.000000
0.240000;50;1.000000
0.250000;50;1.000000
0.260000;50;1.000000
0.270000;50;0.999000
0.280000;50;1.000000
0.290000;50;1.000000
0.300000;50;0.999000
0.310000;50;1.000000
0.320000;50;1.000000
0.330000;50;0.998000
0.340000;50;1.000000
0.350000;50;0.999000
0.360000;50;0.999000
0.370000;50;0.998000
0.380000;50;1.000000
0.390000;50;0.999000
0.400000;50;0.999000
0.410000;50;0.996000
0.420000;50;1.000000
0.430000;50;0.999000
0.440000;50;0.996000
0.450000;50;0.998000
0.460000;50;0.997000
0.470000;50;0.996000
0.480000;50;0.995000
0.490000;50;0.995000
0.500000;50;0.991000
0.510000;50;0.991000
0.520000;50;0.994000
0.530000;50;0.993000
0.540000;50;0.987000
0.550000;50;0.989000
0.560000;50;0.984000
0.570000;50;0.980000
0.580000;50;0.985000
0.590000;50;0.973000
0.600000;50;0.973000
0.610000;50;0.970000
0.620000;50;0.961000
0.630000;50;0.962000
0.640000;50;0.951000
0.650000;50;0.943000
0.660000;50;0.931000
0.670000;50;0.911000
0.680000;50;0.906000
0.690000;50;0.906000
0.700000;50;0.879000
0.710000;50;0.865000
0.720000;50;0.824000
0.730000;50;0.777000
0.740000;50;0.801000
0.750000;50;0.749000
0.760000;50;0.685000
0.770000;50;0.644000
0.780000;50;0.574000
0.790000;50;0.538000
0.800000;50;0.476000
0.810000;50;0.358000
0.820000;50;0.312000
0.830000;50;0.231000
0.840000;50;0.173000
0.850000;50;0.135000
0.860000;50;0.083000
0.870000;50;0.048000
0.880000;50;0.019000
0.890000;50;0.013000
0.900000;50;0.004000
0.910000;50;0.001000
0.920000;50;0.000000
0.930000;50;0.000000
0.940000;50;0.000000
0.950000;50;0.000000
0.960000;50;0.000000
0.970000;50;0.000000
0.980000;50;0.000000
0.990000;50;0.000000
1.000000;50;0.000000
0.000000;60;1.000000
0.010000;60;1.000000
0.020000;60;1.000000
0.030000;60;1.000000
0.040000;60;1.000000
0.050000;60;1.000000
0.060000;60;1.000000
0.070000;60;1.000000
0.080000;60;1.000000
0.090000;60;1.000000
0.100000;60;1.000000
0.110000;60;1.000000
0.120000;60;1.000000
0.130000;60;1.000000
0.140000;60;1.000000
0.150000;60;1.000000
0.160000;60;1.000000
0.170000;60;1.000000
0.180000;60;1.000000
0.190000;60;1.000000
0.200000;60;1.000000
0.210000;60;1.000000
0.220000;60;1.000000
0.230000;60;1.000000
0.240000;60;1.000000
0.250000;60;1.000000
0.260000;60;1.000000
0.270000;60;1.000000
0.280000;60;0.999000
0.290000;60;1.000000
0.300000;60;1.000000
0.310000;60;1.000000
0.320000;60;1.000000
0.330000;60;1.000000
0.340000;60;1.000000
0.350000;60;1.000000
0.360000;60;1.000000
0.370000;60;1.000000
0.380000;60;1.000000
0.390000;60;1.000000
0.400000;60;1.000000
0.410000;60;1.000000
0.420000;60;1.000000
0.430000;60;0.999000
0.440000;60;0.999000
0.450000;60;1.000000
0.460000;60;0.999000
0.470000;60;0.999000
0.480000;60;0.999000
0.490000;60;0.999000
0.500000;60;0.994000
0.510000;60;0.999000
0.520000;60;0.997000
0.530000;60;0.997000
0.540000;60;0.998000
0.550000;60;0.998000
0.560000;60;0.997000
0.570000;60;0.993000
0.580000;60;0.993000
0.590000;60;0.989000
0.600000;60;0.994000
0.610000;60;0.990000
0.620000;60;0.981000
0.630000;60;0.983000
0.640000;60;0.979000
0.650000;60;0.982000
0.660000;60;0.972000
0.670000;60;0.963000
0.680000;60;0.966000
0.690000;60;0.943000
0.700000;60;0.951000
0.710000;60;0.943000
0.720000;60;0.913000
0.730000;60;0.892000
0.740000;60;0.870000
0.750000;60;0.833000
0.760000;60;0.805000
0.770000;60;0.794000
0.780000;60;0.701000
0.790000;60;0.676000
0.800000;60;0.637000
0.810000;60;0.562000
0.820000;60;0.487000
0.830000;60;0.426000
0.840000;60;0.321000
0.850000;60;0.252000
0.860000;60;0.169000
0.870000;60;0.115000
0.880000;60;0.071000
0.890000;60;0.037000
0.900000;60;0.017000
0.910000;60;0.002000
0.920000;60;0.000000
0.930000;60;0.000000
0.940000;60;0.000000
0.950000;60;0.000000
0.960000;60;0.000000
0.970000;60;0.000000
0.980000;60;0.000000
0.990000;60;0.000000
1.000000;60;0.000000
0.000000;70;1.000000
0.010000;70;1.000000
0.020000;70;1.000000
0.030000;70;1.000000
0.040000;70;1.000000
0.050000;70;1.000000
0.060000;70;1.000000
0.070000;70;1.000000
0.080000;70;1.000000
0.090000;70;1.000000
0.100000;70;1.000000
0.110000;70;1.000000
0.120000;70;1.000000
0.130000;70;1.000000
0.140000;70;1.000000
0.150000;70;1.000000
0.160000;70;1.000000
0.170000;70;1.000000
0.180000;70;1.000000
0.190000;70;1.000000
0.200000;70;1.000000
0.210000;70;1.000000
0.220000;70;1.000000
0.230000;70;1.000000
0.240000;70;1.000000
0.250000;70;1.000000
0.260000;70;1.000000
0.270000;70;1.000000
0.280000;70;1.000000
0.290000;70;1.000000
0.300000;70;1.000000
0.310000;70;1.000000
0.320000;70;1.000000
0.330000;70;1.000000
0.340000;70;1.000000
0.350000;70;1.000000
0.360000;70;1.000000
0.370000;70;1.000000
0.380000;70;1.000000
0.390000;70;1.000000
0.400000;70;1.000000
0.410000;70;1.000000
0.420000;70;1.000000
0.430000;70;1.000000
0.440000;70;1.000000
0.450000;70;1.000000
0.460000;70;1.000000
0.470000;70;1.000000
0.480000;70;0.998000
0.490000;70;1.000000
0.500000;70;1.000000
0.510000;70;1.000000
0.520000;70;1.000000
0.530000;70;0.999000
0.540000;70;0.998000
0.550000;70;0.997000
0.560000;70;0.998000
0.570000;70;0.998000
0.580000;70;0.998000
0.590000;70;0.998000
0.600000;70;0.997000
0.610000;70;0.996000
0.620000;70;0.988000
0.630000;70;0.994000
0.640000;70;0.992000
0.650000;70;0.991000
0.660000;70;0.985000
0.670000;70;0.983000
0.680000;70;0.983000
0.690000;70;0.974000
0.700000;70;0.972000
0.710000;70;0.962000
0.720000;70;0.957000
0.730000;70;0.944000
0.740000;70;0.929000
0.750000;70;0.931000
0.760000;70;0.894000
0.770000;70;0.862000
0.780000;70;0.835000
0.790000;70;0.808000
0.800000;70;0.748000
0.810000;70;0.669000
0.820000;70;0.645000
0.830000;70;0.584000
0.840000;70;0.440000
0.850000;70;0.414000
0.860000;70;0.283000
0.870000;70;0.200000
0.880000;70;0.152000
0.890000;70;0.080000
0.900000;70;0.037000
0.910000;70;0.004000
0.920000;70;0.001000
0.930000;70;0.000000
0.940000;70;0.000000
0.950000;70;0.000000
0.960000;70;0.000000
0.970000;70;0.000000
0.980000;70;0.000000
0.990000;70;0.000000
1.000000;70;0.000000
0.000000;80;1.000000
0.010000;80;1.000000
0.020000;80;1.000000
0.030000;80;1.000000
0.040000;80;1.000000
0.050000;80;1.000000
0.060000;80;1.000000
0.070000;80;1.000000
0.080000;80;1.000000
0.090000;80;1.000000
0.100000;80;1.000000
0.110000;80;1.000000
0.120000;80;1.000000
0.130000;80;1.000000
0.140000;80;1.000000
0.150000;80;1.000000
0.160000;80;1.000000
0.170000;80;1.000000
0.180000;80;1.000000
0.190000;80;1.000000
0.200000;80;1.000000
0.210000;80;1.000000
0.220000;80;1.000000
0.230000;80;1.000000
0.240000;80;1.000000
0.250000;80;1.000000
0.260000;80;1.000000
0.270000;80;1.000000
0.280000;80;1.000000
0.290000;80;1.000000
0.300000;80;1.000000
0.310000;80;1.000000
0.320000;80;1.000000
0.330000;80;1.000000
0.340000;80;1.000000
0.350000;80;1.000000
0.360000;80;1.000000
0.370000;80;1.000000
0.380000;80;1.000000
0.390000;80;1.000000
0.400000;80;1.000000
0.410000;80;1.000000
0.420000;80;1.000000
0.430000;80;1.000000
0.440000;80;1.000000
0.450000;80;1.000000
0.460000;80;1.000000
0.470000;80;1.000000
0.480000;80;1.000000
0.490000;80;1.000000
0.500000;80;1.000000
0.510000;80;0.999000
0.520000;80;1.000000
0.530000;80;0.999000
0.540000;80;1.000000
0.550000;80;0.999000
0.560000;80;1.000000
0.570000;80;0.999000
0.580000;80;0.997000
0.590000;80;0.997000
0.600000;80;1.000000
