p;n;connectedGraphsPercentatge
0.480000;12;0.000000
0.490000;12;0.000000
0.500000;12;0.000000
0.510000;12;0.000000
0.520000;12;0.000000
0.530000;12;0.000000
0.540000;12;0.000000
0.550000;12;0.000000
0.560000;12;0.000000
0.570000;12;0.000000
0.580000;12;0.000000
0.590000;12;0.000000
0.600000;12;0.000000
0.610000;12;0.000000
0.620000;12;0.000000
0.630000;12;0.000000
0.640000;12;0.000000
0.650000;12;0.000000
0.660000;12;0.000000
0.670000;12;0.000000
0.680000;12;0.000000
0.690000;12;0.000000
0.700000;12;0.000000
0.710000;12;0.000000
0.720000;12;0.000000
0.730000;12;0.000000
0.740000;12;0.000000
0.750000;12;0.000000
0.760000;12;0.000000
0.770000;12;0.000000
0.780000;12;0.000000
0.790000;12;0.000000
0.800000;12;0.000000
0.810000;12;0.000000
0.820000;12;0.000000
0.830000;12;0.000000
0.840000;12;0.000000
0.850000;12;0.000000
0.860000;12;0.000000
0.870000;12;0.000000
0.880000;12;0.000000
0.890000;12;0.000000
0.900000;12;0.000000
0.910000;12;0.000000
0.920000;12;0.000000
0.930000;12;0.003000
0.940000;12;0.000000
0.950000;12;0.005000
0.960000;12;0.022000
0.970000;12;0.055000
0.980000;12;0.158000
0.990000;12;0.360000
1.000000;12;0.000000
0.000000;14;1.000000
0.010000;14;1.000000
0.020000;14;1.000000
0.030000;14;0.996000
0.040000;14;0.989000
0.050000;14;0.983000
0.060000;14;0.973000
0.070000;14;0.955000
0.080000;14;0.937000
0.090000;14;0.932000
0.100000;14;0.891000
0.110000;14;0.870000
0.120000;14;0.830000
0.130000;14;0.797000
0.140000;14;0.743000
0.150000;14;0.722000
0.160000;14;0.647000
0.170000;14;0.593000
0.180000;14;0.571000
0.190000;14;0.508000
0.200000;14;0.414000
0.210000;14;0.405000
0.220000;14;0.335000
0.230000;14;0.292000
0.240000;14;0.242000
0.250000;14;0.216000
0.260000;14;0.170000
0.270000;14;0.142000
0.280000;14;0.114000
0.290000;14;0.083000
0.300000;14;0.057000
0.310000;14;0.044000
0.320000;14;0.037000
0.330000;14;0.014000
0.340000;14;0.016000
0.350000;14;0.016000
0.360000;14;0.004000
0.370000;14;0.007000
0.380000;14;0.000000
0.390000;14;0.001000
0.400000;14;0.000000
0.410000;14;0.001000
0.420000;14;0.000000
0.430000;14;0.000000
0.440000;14;0.000000
0.450000;14;0.000000
0.460000;14;0.000000
0.470000;14;0.000000
0.480000;14;0.000000
0.490000;14;0.000000
0.500000;14;0.000000
0.510000;14;0.000000
0.520000;14;0.000000
0.530000;14;0.000000
0.540000;14;0.000000
0.550000;14;0.000000
0.560000;14;0.000000
0.570000;14;0.000000
0.580000;14;0.000000
0.590000;14;0.000000
0.600000;14;0.000000
0.610000;14;0.000000
0.620000;14;0.000000
0.630000;14;0.000000
0.640000;14;0.000000
0.650000;14;0.000000
0.660000;14;0.000000
0.670000;14;0.000000
0.680000;14;0.000000
0.690000;14;0.000000
0.700000;14;0.000000
0.710000;14;0.000000
0.720000;14;0.000000
0.730000;14;0.000000
0.740000;14;0.000000
0.750000;14;0.000000
0.760000;14;0.000000
0.770000;14;0.000000
0.780000;14;0.000000
0.790000;14;0.000000
0.800000;14;0.000000
0.810000;14;0.000000
0.820000;14;0.000000
0.830000;14;0.000000
0.840000;14;0.000000
0.850000;14;0.000000
0.860000;14;0.000000
0.870000;14;0.000000
0.880000;14;0.000000
0.890000;14;0.000000
0.900000;14;0.000000
0.910000;14;0.000000
0.920000;14;0.000000
0.930000;14;0.000000
0.940000;14;0.000000
0.950000;14;0.001000
0.960000;14;0.001000
0.970000;14;0.011000
0.980000;14;0.074000
0.990000;14;0.278000
1.000000;14;0.000000
0.000000;16;1.000000
0.010000;16;1.000000
0.020000;16;0.997000
0.030000;16;0.995000
0.040000;16;0.991000
0.050000;16;0.983000
0.060000;16;0.966000
0.070000;16;0.948000
0.080000;16;0.926000
0.090000;16;0.923000
0.100000;16;0.881000
0.110000;16;0.851000
0.120000;16;0.808000
0.130000;16;0.750000
0.140000;16;0.722000
0.150000;16;0.648000
0.160000;16;0.618000
0.170000;16;0.574000
0.180000;16;0.508000
0.190000;16;0.446000
0.200000;16;0.387000
0.210000;16;0.339000
0.220000;16;0.280000
0.230000;16;0.251000
0.240000;16;0.184000
0.250000;16;0.151000
0.260000;16;0.119000
0.270000;16;0.089000
0.280000;16;0.081000
0.290000;16;0.045000
0.300000;16;0.035000
0.310000;16;0.019000
0.320000;16;0.012000
0.330000;16;0.006000
0.340000;16;0.007000
0.350000;16;0.002000
0.360000;16;0.004000
0.370000;16;0.001000
0.380000;16;0.000000
0.390000;16;0.000000
0.400000;16;0.000000
0.410000;16;0.000000
0.420000;16;0.000000
0.430000;16;0.000000
0.440000;16;0.000000
0.450000;16;0.000000
0.460000;16;0.000000
0.470000;16;0.000000
0.480000;16;0.000000
0.490000;16;0.000000
0.500000;16;0.000000
0.510000;16;0.000000
0.520000;16;0.000000
0.530000;16;0.000000
0.540000;16;0.000000
0.550000;16;0.000000
0.560000;16;0.000000
0.570000;16;0.000000
0.580000;16;0.000000
0.590000;16;0.000000
0.600000;16;0.000000
0.610000;16;0.000000
0.620000;16;0.000000
0.630000;16;0.000000
0.640000;16;0.000000
0.650000;16;0.000000
0.660000;16;0.000000
0.670000;16;0.000000
0.680000;16;0.000000
0.690000;16;0.000000
0.700000;16;0.000000
0.710000;16;0.000000
0.720000;16;0.000000
0.730000;16;0.000000
0.740000;16;0.000000
0.750000;16;0.000000
0.760000;16;0.000000
0.770000;16;0.000000
0.780000;16;0.000000
0.790000;16;0.000000
0.800000;16;0.000000
0.810000;16;0.000000
0.820000;16;0.000000
0.830000;16;0.000000
0.840000;16;0.000000
0.850000;16;0.000000
0.860000;16;0.000000
0.870000;16;0.000000
0.880000;16;0.000000
0.890000;16;0.000000
0.900000;16;0.000000
0.910000;16;0.000000
0.920000;16;0.000000
0.930000;16;0.000000
0.940000;16;0.000000
0.950000;16;0.000000
0.960000;16;0.000000
0.970000;16;0.001000
0.980000;16;0.030000
0.990000;16;0.214000
1.000000;16;0.000000
0.000000;18;1.000000
0.010000;18;1.000000
0.020000;18;0.999000
0.030000;18;0.991000
0.040000;18;0.990000
0.050000;18;0.973000
0.060000;18;0.973000
0.070000;18;0.948000
0.080000;18;0.917000
0.090000;18;0.910000
0.100000;18;0.890000
0.110000;18;0.825000
0.120000;18;0.770000
0.130000;18;0.762000
0.140000;18;0.696000
0.150000;18;0.651000
0.160000;18;0.573000
0.170000;18;0.532000
0.180000;18;0.454000
0.190000;18;0.401000
0.200000;18;0.341000
0.210000;18;0.294000
0.220000;18;0.234000
0.230000;18;0.187000
0.240000;18;0.143000
0.250000;18;0.109000
0.260000;18;0.068000
0.270000;18;0.060000
0.280000;18;0.039000
0.290000;18;0.023000
0.300000;18;0.019000
0.310000;18;0.007000
0.320000;18;0.006000
0.330000;18;0.002000
0.340000;18;0.003000
0.350000;18;0.001000
0.360000;18;0.000000
0.370000;18;0.000000
0.380000;18;0.001000
0.390000;18;0.000000
0.400000;18;0.000000
0.410000;18;0.000000
0.420000;18;0.000000
0.430000;18;0.000000
0.440000;18;0.000000
0.450000;18;0.000000
0.460000;18;0.000000
0.470000;18;0.000000
0.480000;18;0.000000
0.490000;18;0.000000
0.500000;18;0.000000
0.510000;18;0.000000
0.520000;18;0.000000
0.530000;18;0.000000
0.540000;18;0.000000
0.550000;18;0.000000
0.560000;18;0.000000
0.570000;18;0.000000
