p;n;connectedGraphsPercentatge
0.870000;300;0.000000
0.880000;300;0.000000
0.890000;300;0.000000
0.900000;300;0.000000
0.910000;300;0.000000
0.920000;300;0.000000
0.930000;300;0.000000
0.940000;300;0.000000
0.950000;300;0.000000
0.960000;300;0.000000
0.970000;300;0.000000
0.980000;300;0.000000
0.990000;300;0.000000
1.000000;300;0.000000
0.000000;350;1.000000
0.010000;350;1.000000
0.020000;350;1.000000
0.030000;350;1.000000
0.040000;350;1.000000
0.050000;350;1.000000
0.060000;350;1.000000
0.070000;350;1.000000
0.080000;350;1.000000
0.090000;350;0.999000
0.100000;350;0.999000
0.110000;350;0.998000
0.120000;350;0.999000
0.130000;350;0.997000
0.140000;350;0.994000
0.150000;350;0.989000
0.160000;350;0.989000
0.170000;350;0.993000
0.180000;350;0.979000
0.190000;350;0.970000
0.200000;350;0.953000
0.210000;350;0.958000
0.220000;350;0.953000
0.230000;350;0.926000
0.240000;350;0.898000
0.250000;350;0.897000
0.260000;350;0.846000
0.270000;350;0.861000
0.280000;350;0.819000
0.290000;350;0.774000
0.300000;350;0.739000
0.310000;350;0.708000
0.320000;350;0.622000
0.330000;350;0.613000
0.340000;350;0.554000
0.350000;350;0.517000
0.360000;350;0.437000
0.370000;350;0.411000
0.380000;350;0.362000
0.390000;350;0.328000
0.400000;350;0.265000
0.410000;350;0.225000
0.420000;350;0.170000
0.430000;350;0.127000
0.440000;350;0.093000
0.450000;350;0.068000
0.460000;350;0.047000
0.470000;350;0.024000
0.480000;350;0.025000
0.490000;350;0.014000
0.500000;350;0.013000
0.510000;350;0.005000
0.520000;350;0.005000
0.530000;350;0.002000
0.540000;350;0.002000
0.550000;350;0.000000
0.560000;350;0.000000
0.570000;350;0.000000
0.580000;350;0.000000
0.590000;350;0.000000
0.600000;350;0.000000
0.610000;350;0.000000
0.620000;350;0.000000
0.630000;350;0.000000
0.640000;350;0.000000
0.650000;350;0.000000
0.660000;350;0.000000
0.670000;350;0.000000
0.680000;350;0.000000
0.690000;350;0.000000
0.700000;350;0.000000
0.710000;350;0.000000
0.720000;350;0.000000
0.730000;350;0.000000
0.740000;350;0.000000
0.750000;350;0.000000
0.760000;350;0.000000
0.770000;350;0.000000
0.780000;350;0.000000
0.790000;350;0.000000
0.800000;350;0.000000
0.810000;350;0.000000
0.820000;350;0.000000
0.830000;350;0.000000
0.840000;350;0.000000
0.850000;350;0.000000
0.860000;350;0.000000
0.870000;350;0.000000
0.880000;350;0.000000
0.890000;350;0.000000
0.900000;350;0.000000
0.910000;350;0.000000
0.920000;350;0.000000
0.930000;350;0.000000
0.940000;350;0.000000
0.950000;350;0.000000
0.960000;350;0.000000
0.970000;350;0.000000
0.980000;350;0.000000
0.990000;350;0.000000
1.000000;350;0.000000
0.000000;400;1.000000
0.010000;400;1.000000
0.020000;400;1.000000
0.030000;400;1.000000
0.040000;400;1.000000
0.050000;400;1.000000
0.060000;400;1.000000
0.070000;400;1.000000
0.080000;400;0.998000
0.090000;400;1.000000
0.100000;400;0.999000
0.110000;400;1.000000
0.120000;400;0.998000
0.130000;400;0.999000
0.140000;400;0.996000
0.150000;400;0.992000
0.160000;400;0.986000
0.170000;400;0.987000
0.180000;400;0.976000
0.190000;400;0.965000
0.200000;400;0.949000
0.210000;400;0.957000
0.220000;400;0.941000
0.230000;400;0.916000
0.240000;400;0.905000
0.250000;400;0.888000
0.260000;400;0.853000
0.270000;400;0.822000
0.280000;400;0.798000
0.290000;400;0.736000
0.300000;400;0.696000
0.310000;400;0.660000
0.320000;400;0.623000
0.330000;400;0.558000
0.340000;400;0.530000
0.350000;400;0.463000
0.360000;400;0.419000
0.370000;400;0.357000
0.380000;400;0.300000
0.390000;400;0.258000
0.400000;400;0.198000
0.410000;400;0.170000
0.420000;400;0.109000
0.430000;400;0.112000
0.440000;400;0.070000
0.450000;400;0.051000
0.460000;400;0.036000
0.470000;400;0.024000
0.480000;400;0.018000
0.490000;400;0.009000
0.500000;400;0.012000
0.510000;400;0.004000
0.520000;400;0.001000
0.530000;400;0.000000
0.540000;400;0.000000
0.550000;400;0.000000
0.560000;400;0.000000
0.570000;400;0.000000
0.580000;400;0.000000
0.590000;400;0.000000
0.600000;400;0.000000
0.610000;400;0.000000
0.620000;400;0.000000
0.630000;400;0.000000
0.640000;400;0.000000
0.650000;400;0.000000
0.660000;400;0.000000
0.670000;400;0.000000
0.680000;400;0.000000
0.690000;400;0.000000
0.700000;400;0.000000
0.710000;400;0.000000
0.720000;400;0.000000
0.730000;400;0.000000
0.740000;400;0.000000
0.750000;400;0.000000
0.760000;400;0.000000
0.770000;400;0.000000
0.780000;400;0.000000
0.790000;400;0.000000
0.800000;400;0.000000
0.810000;400;0.000000
0.820000;400;0.000000
0.830000;400;0.000000
0.840000;400;0.000000
0.850000;400;0.000000
0.860000;400;0.000000
0.870000;400;0.000000
0.880000;400;0.000000
0.890000;400;0.000000
0.900000;400;0.000000
0.910000;400;0.000000
0.920000;400;0.000000
0.930000;400;0.000000
0.940000;400;0.000000
0.950000;400;0.000000
0.960000;400;0.000000
0.970000;400;0.000000
0.980000;400;0.000000
0.990000;400;0.000000
1.000000;400;0.000000
0.000000;450;1.000000
0.010000;450;1.000000
0.020000;450;1.000000
0.030000;450;1.000000
0.040000;450;1.000000
0.050000;450;0.999000
0.060000;450;1.000000
0.070000;450;0.999000
0.080000;450;1.000000
0.090000;450;0.999000
0.100000;450;0.998000
0.110000;450;0.996000
0.120000;450;0.999000
0.130000;450;0.994000
0.140000;450;0.993000
0.150000;450;0.989000
0.160000;450;0.992000
0.170000;450;0.982000
0.180000;450;0.972000
0.190000;450;0.966000
0.200000;450;0.952000
0.210000;450;0.947000
0.220000;450;0.924000
0.230000;450;0.912000
0.240000;450;0.881000
0.250000;450;0.864000
0.260000;450;0.844000
0.270000;450;0.802000
0.280000;450;0.805000
0.290000;450;0.700000
0.300000;450;0.677000
0.310000;450;0.642000
0.320000;450;0.567000
0.330000;450;0.561000
0.340000;450;0.479000
0.350000;450;0.413000
0.360000;450;0.357000
0.370000;450;0.281000
0.380000;450;0.277000
0.390000;450;0.230000
