p;n;connectedGraphsPercentatge
0.550000;400;1.000000
0.560000;400;1.000000
0.570000;400;1.000000
0.580000;400;1.000000
0.590000;400;1.000000
0.600000;400;1.000000
0.610000;400;1.000000
0.620000;400;1.000000
0.630000;400;1.000000
0.640000;400;1.000000
0.650000;400;1.000000
0.660000;400;1.000000
0.670000;400;1.000000
0.680000;400;1.000000
0.690000;400;1.000000
0.700000;400;1.000000
0.710000;400;1.000000
0.720000;400;1.000000
0.730000;400;1.000000
0.740000;400;1.000000
0.750000;400;1.000000
0.760000;400;1.000000
0.770000;400;1.000000
0.780000;400;1.000000
0.790000;400;1.000000
0.800000;400;1.000000
0.810000;400;1.000000
0.820000;400;1.000000
0.830000;400;1.000000
0.840000;400;1.000000
0.850000;400;1.000000
0.860000;400;1.000000
0.870000;400;1.000000
0.880000;400;1.000000
0.890000;400;1.000000
0.900000;400;1.000000
0.910000;400;1.000000
0.920000;400;1.000000
0.930000;400;1.000000
0.940000;400;1.000000
0.950000;400;1.000000
0.960000;400;0.999000
0.970000;400;0.965000
0.980000;400;0.499000
0.990000;400;0.000000
1.000000;400;0.000000
0.000000;500;1.000000
0.010000;500;1.000000
0.020000;500;1.000000
0.030000;500;1.000000
0.040000;500;1.000000
0.050000;500;1.000000
0.060000;500;1.000000
0.070000;500;1.000000
0.080000;500;1.000000
0.090000;500;1.000000
0.100000;500;1.000000
0.110000;500;1.000000
0.120000;500;1.000000
0.130000;500;1.000000
0.140000;500;1.000000
0.150000;500;1.000000
0.160000;500;1.000000
0.170000;500;1.000000
0.180000;500;1.000000
0.190000;500;1.000000
0.200000;500;1.000000
0.210000;500;1.000000
0.220000;500;1.000000
0.230000;500;1.000000
0.240000;500;1.000000
0.250000;500;1.000000
0.260000;500;1.000000
0.270000;500;1.000000
0.280000;500;1.000000
0.290000;500;1.000000
0.300000;500;1.000000
0.310000;500;1.000000
0.320000;500;1.000000
0.330000;500;1.000000
0.340000;500;1.000000
0.350000;500;1.000000
0.360000;500;1.000000
0.370000;500;1.000000
0.380000;500;1.000000
0.390000;500;1.000000
0.400000;500;1.000000
0.410000;500;1.000000
0.420000;500;1.000000
0.430000;500;1.000000
0.440000;500;1.000000
0.450000;500;1.000000
0.460000;500;1.000000
0.470000;500;1.000000
0.480000;500;1.000000
0.490000;500;1.000000
0.500000;500;1.000000
0.510000;500;1.000000
0.520000;500;1.000000
0.530000;500;1.000000
0.540000;500;1.000000
0.550000;500;1.000000
0.560000;500;1.000000
0.570000;500;1.000000
0.580000;500;1.000000
0.590000;500;1.000000
0.600000;500;1.000000
0.610000;500;1.000000
0.620000;500;1.000000
0.630000;500;1.000000
0.640000;500;1.000000
0.650000;500;1.000000
0.660000;500;1.000000
0.670000;500;1.000000
0.680000;500;1.000000
0.690000;500;1.000000
0.700000;500;1.000000
0.710000;500;1.000000
0.720000;500;1.000000
0.730000;500;1.000000
0.740000;500;1.000000
0.750000;500;1.000000
0.760000;500;1.000000
0.770000;500;1.000000
0.780000;500;1.000000
0.790000;500;1.000000
0.800000;500;1.000000
0.810000;500;1.000000
0.820000;500;1.000000
0.830000;500;1.000000
0.840000;500;1.000000
0.850000;500;1.000000
0.860000;500;1.000000
0.870000;500;1.000000
0.880000;500;1.000000
0.890000;500;1.000000
0.900000;500;1.000000
0.910000;500;1.000000
0.920000;500;1.000000
0.930000;500;1.000000
0.940000;500;1.000000
0.950000;500;1.000000
0.960000;500;1.000000
0.970000;500;0.990000
0.980000;500;0.817000
0.990000;500;0.000000
1.000000;500;0.000000
0.000000;600;1.000000
0.010000;600;1.000000
0.020000;600;1.000000
0.030000;600;1.000000
0.040000;600;1.000000
0.050000;600;1.000000
0.060000;600;1.000000
0.070000;600;1.000000
0.080000;600;1.000000
0.090000;600;1.000000
0.100000;600;1.000000
0.110000;600;1.000000
0.120000;600;1.000000
0.130000;600;1.000000
0.140000;600;1.000000
0.150000;600;1.000000
0.160000;600;1.000000
0.170000;600;1.000000
0.180000;600;1.000000
0.190000;600;1.000000
0.200000;600;1.000000
0.210000;600;1.000000
0.220000;600;1.000000
0.230000;600;1.000000
0.240000;600;1.000000
0.250000;600;1.000000
0.260000;600;1.000000
0.270000;600;1.000000
0.280000;600;1.000000
0.290000;600;1.000000
0.300000;600;1.000000
0.310000;600;1.000000
0.320000;600;1.000000
0.330000;600;1.000000
0.340000;600;1.000000
0.350000;600;1.000000
0.360000;600;1.000000
0.370000;600;1.000000
0.380000;600;1.000000
0.390000;600;1.000000
0.400000;600;1.000000
0.410000;600;1.000000
0.420000;600;1.000000
0.430000;600;1.000000
0.440000;600;1.000000
0.450000;600;1.000000
0.460000;600;1.000000
0.470000;600;1.000000
0.480000;600;1.000000
0.490000;600;1.000000
0.500000;600;1.000000
0.510000;600;1.000000
0.520000;600;1.000000
0.530000;600;1.000000
0.540000;600;1.000000
0.550000;600;1.000000
0.560000;600;1.000000
0.570000;600;1.000000
0.580000;600;1.000000
0.590000;600;1.000000
0.600000;600;1.000000
0.610000;600;1.000000
0.620000;600;1.000000
0.630000;600;1.000000
0.640000;600;1.000000
0.650000;600;1.000000
0.660000;600;1.000000
0.670000;600;1.000000
0.680000;600;1.000000
0.690000;600;1.000000
0.700000;600;1.000000
0.710000;600;1.000000
0.720000;600;1.000000
0.730000;600;1.000000
0.740000;600;1.000000
0.750000;600;1.000000
0.760000;600;1.000000
0.770000;600;1.000000
0.780000;600;1.000000
0.790000;600;1.000000
0.800000;600;1.000000
0.810000;600;1.000000
0.820000;600;1.000000
0.830000;600;1.000000
0.840000;600;1.000000
0.850000;600;1.000000
0.860000;600;1.000000
0.870000;600;1.000000
0.880000;600;1.000000
0.890000;600;1.000000
0.900000;600;1.000000
0.910000;600;1.000000
0.920000;600;1.000000
0.930000;600;1.000000
0.940000;600;1.000000
0.950000;600;1.000000
0.960000;600;1.000000
0.970000;600;0.998000
0.980000;600;0.936000
0.990000;600;0.011000
1.000000;600;0.000000
0.000000;700;1.000000
0.010000;700;1.000000
0.020000;700;1.000000
0.030000;700;1.000000
0.040000;700;1.000000
0.050000;700;1.000000
0.060000;700;1.000000
0.070000;700;1.000000
0.080000;700;1.000000
0.090000;700;1.000000
0.100000;700;1.000000
0.110000;700;1.000000
0.120000;700;1.000000
0.130000;700;1.000000
0.140000;700;1.000000
0.150000;700;1.000000
0.160000;700;1.000000
0.170000;700;1.000000
0.180000;700;1.000000
0.190000;700;1.000000
0.200000;700;1.000000
0.210000;700;1.000000
0.220000;700;1.000000
0.230000;700;1.000000
0.240000;700;1.000000
0.250000;700;1.000000
0.260000;700;1.000000
0.270000;700;1.000000
0.280000;700;1.000000
0.290000;700;1.000000
0.300000;700;1.000000
0.310000;700;1.000000
0.320000;700;1.000000
0.330000;700;1.000000
0.340000;700;1.000000
0.350000;700;1.000000
0.360000;700;1.000000
0.370000;700;1.000000
0.380000;700;1.000000
0.390000;700;1.000000
0.400000;700;1.000000
0.410000;700;1.000000
0.420000;700;1.000000
0.430000;700;1.000000
0.440000;700;1.000000
0.450000;700;1.000000
0.460000;700;1.000000
0.470000;700;1.000000
0.480000;700;1.000000
0.490000;700;1.000000
0.500000;700;1.000000
0.510000;700;1.000000
0.520000;700;1.000000
0.530000;700;1.000000
0.540000;700;1.000000
0.550000;700;1.000000
0.560000;700;1.000000
0.570000;700;1.000000
0.580000;700;1.000000
0.590000;700;1.000000
0.600000;700;1.000000
0.610000;700;1.000000
0.620000;700;1.000000
0.630000;700;1.000000
0.640000;700;1.000000
0.650000;700;1.000000
0.660000;700;1.000000
0.670000;700;1.000000
0.680000;700;1.000000
0.690000;700;1.000000
0.700000;700;1.000000
0.710000;700;1.000000
0.720000;700;1.000000
0.730000;700;1.000000
0.740000;700;1.000000
0.750000;700;1.000000
0.760000;700;1.000000
0.770000;700;1.000000
0.780000;700;1.000000
0.790000;700;1.000000
0.800000;700;1.000000
0.810000;700;1.000000
0.820000;700;1.000000
0.830000;700;1.000000
0.840000;700;1.000000
0.850000;700;1.000000
0.860000;700;1.000000
0.870000;700;1.000000
0.880000;700;1.000000
0.890000;700;1.000000
0.900000;700;1.000000
0.910000;700;1.000000
0.920000;700;1.000000
0.930000;700;1.000000
0.940000;700;1.000000
0.950000;700;1.000000
0.960000;700;1.000000
0.970000;700;1.000000
0.980000;700;0.987000
0.990000;700;0.077000
1.000000;700;0.000000
0.000000;800;1.000000
0.010000;800;1.000000
0.020000;800;1.000000
0.030000;800;1.000000
0.040000;800;1.000000
0.050000;800;1.000000
0.060000;800;1.000000
0.070000;800;1.000000
0.080000;800;1.000000
0.090000;800;1.000000
0.100000;800;1.000000
0.110000;800;1.000000
0.120000;800;1.000000
0.130000;800;1.000000
0.140000;800;1.000000
0.150000;800;1.000000
0.160000;800;1.000000
0.170000;800;1.000000
0.180000;800;1.000000
0.190000;800;1.000000
0.200000;800;1.000000
0.210000;800;1.000000
0.220000;800;1.000000
0.230000;800;1.000000
0.240000;800;1.000000
0.250000;800;1.000000
0.260000;800;1.000000
0.270000;800;1.000000
0.280000;800;1.000000
0.290000;800;1.000000
0.300000;800;1.000000
0.310000;800;1.000000
0.320000;800;1.000000
0.330000;800;1.000000
0.340000;800;1.000000
0.350000;800;1.000000
0.360000;800;1.000000
0.370000;800;1.000000
0.380000;800;1.000000
0.390000;800;1.000000
0.400000;800;1.000000
0.410000;800;1.000000
0.420000;800;1.000000
0.430000;800;1.000000
0.440000;800;1.000000
0.450000;800;1.000000
0.460000;800;1.000000
0.470000;800;1.000000
0.480000;800;1.000000
0.490000;800;1.000000
0.500000;800;1.000000
0.510000;800;1.000000
0.520000;800;1.000000
0.530000;800;1.000000
0.540000;800;1.000000
0.550000;800;1.000000
0.560000;800;1.000000
0.570000;800;1.000000
0.580000;800;1.000000
0.590000;800;1.000000
0.600000;800;1.000000
0.610000;800;1.000000
0.620000;800;1.000000
0.630000;800;1.000000
0.640000;800;1.000000
0.650000;800;1.000000
0.660000;800;1.000000
0.670000;800;1.000000
0.680000;800;1.000000
0.690000;800;1.000000
0.700000;800;1.000000
0.710000;800;1.000000
0.720000;800;1.000000
0.730000;800;1.000000
0.740000;800;1.000000
0.750000;800;1.000000
0.760000;800;1.000000
0.770000;800;1.000000
0.780000;800;1.000000
0.790000;800;1.000000
0.800000;800;1.000000
0.810000;800;1.000000
0.820000;800;1.000000
0.830000;800;1.000000
0.840000;800;1.000000
0.850000;800;1.000000
0.860000;800;1.000000
0.870000;800;1.000000
0.880000;800;1.000000
0.890000;800;1.000000
0.900000;800;1.000000
0.910000;800;1.000000
0.920000;800;1.000000
0.930000;800;1.000000
0.940000;800;1.000000
0.950000;800;1.000000
0.960000;800;1.000000
0.970000;800;1.000000
0.980000;800;0.996000
0.990000;800;0.258000
1.000000;800;0.000000
0.000000;900;1.000000
0.010000;900;1.000000
0.020000;900;1.000000
0.030000;900;1.000000
0.040000;900;1.000000
0.050000;900;1.000000
0.060000;900;1.000000
0.070000;900;1.000000
0.080000;900;1.000000
0.090000;900;1.000000
0.100000;900;1.000000
0.110000;900;1.000000
0.120000;900;1.000000
0.130000;900;1.000000
0.140000;900;1.000000
0.150000;900;1.000000
0.160000;900;1.000000
0.170000;900;1.000000
0.180000;900;1.000000
0.190000;900;1.000000
0.200000;900;1.000000
0.210000;900;1.000000
0.220000;900;1.000000
0.230000;900;1.000000
0.240000;900;1.000000
0.250000;900;1.000000
0.260000;900;1.000000
0.270000;900;1.000000
0.280000;900;1.000000
0.290000;900;1.000000
0.300000;900;1.000000
0.310000;900;1.000000
0.320000;900;1.000000
0.330000;900;1.000000
0.340000;900;1.000000
0.350000;900;1.000000
0.360000;900;1.000000
0.370000;900;1.000000
0.380000;900;1.000000
0.390000;900;1.000000
0.400000;900;1.000000
0.410000;900;1.000000
0.420000;900;1.000000
0.430000;900;1.000000
0.440000;900;1.000000
0.450000;900;1.000000
0.460000;900;1.000000
0.470000;900;1.000000
0.480000;900;1.000000
0.490000;900;1.000000
0.500000;900;1.000000
0.510000;900;1.000000
0.520000;900;1.000000
0.530000;900;1.000000
0.540000;900;1.000000
0.550000;900;1.000000
0.560000;900;1.000000
0.570000;900;1.000000
0.580000;900;1.000000
0.590000;900;1.000000
0.600000;900;1.000000
0.610000;900;1.000000
0.620000;900;1.000000
0.630000;900;1.000000
0.640000;900;1.000000
0.650000;900;1.000000
0.660000;900;1.000000
0.670000;900;1.000000
0.680000;900;1.000000
0.690000;900;1.000000
0.700000;900;1.000000
0.710000;900;1.000000
0.720000;900;1.000000
0.730000;900;1.000000
0.740000;900;1.000000
0.750000;900;1.000000
0.760000;900;1.000000
0.770000;900;1.000000
0.780000;900;1.000000
0.790000;900;1.000000
0.800000;900;1.000000
0.810000;900;1.000000
0.820000;900;1.000000
0.830000;900;1.000000
0.840000;900;1.000000
0.850000;900;1.000000
